name,id
Florence Hall,1037691
David Oakes,500045
Jennie Jacques,126173
Tom Kane,138237
Jason Maza,142289
David Sterne,117654
Alexander Vlahos,1080771
Katy Perry,111455
Russell Brand,59919
Shannon Woodward,82663
Rachael Markarian,143742
Mia Moretti,1070777
Glen Ballard,42262
Adam Marcello,1085731
Casey Hooper,1600199
Patrick Matera,1085733
Max Hart,1085734
Kesha Rose Sebert,1337227
Josh Hutcherson,27972
Liam Hemsworth,96066
Woody Harrelson,57755
Elizabeth Banks,9281
Lenny Kravitz,77069
Philip Seymour Hoffman,1233
Jeffrey Wright,2954
Stanley Tucci,2283
Willow Shields,530025
Sam Claflin,237455
Lynn Cohen,8792
Jena Malone,20089
Amanda Plummer,99
Jack Quaid,1030513
Sandra Ellis Lafferty,427
Paula Malcomson,47533
Bruce Bundy,1090027
Nelson Ascencio,197350
Afemo Omilami,37825
Kimberley Drummond,1292489
Deena Beasley,1546955
Leon Lamar,80770
Mandy Neuhaus,1546956
Wilbur Fitzgerald,41019
Patrick St. Esprit,117437
Jill Jane Clements,196843
James Sutton,1243337
Alan Ritchson,64295
Stephanie Leigh Schlund,1086221
Meta Golding,165242
Megan Hayes,1337049
Stef Dawson,1085158
James Logan,1444823
E. Roger Mitchell,41020
Bruno Gunn,1086222
Maria Howell,80616
Judd Lormand,990136
Elena Sanchez,1165616
John Casino,1236043
Marian Green,1456721
Daniel Bernhardt,9452
Ravi Naidu,1271445
Franco Castan,1416333
Sarah Turner Holland,1669953
Jared Allman,1279699
Laura Avnaim,1502253
Noëlle Renée Bercy,1768845
Tuesday Knight,63914
Lisa Wilcox,63917
Andras Jones,63918
Danny Hassel,104275
Brooke Theiss,104276
Toy Newkirk,104277
Nicholas Mele,87112
Hope Marie Carlton,98944
Mickey Yablans,15510
Linnea Quigley,97619
Jacquelyn Masche,553742
Richard Garrison,164629
John Beckman,553743
Jody Montana,191521
Cheryl Richardson,553744
Joie Magidow,170020
Joanna Lipari,175806
Wanda Bursey,553745
Kisha Brackel,553746
Pat O'Neal,170165
Renny Harlin,16938
Jeff Levine,11408
Eric Bogosian,10866
Ellen Greene,13420
John C. McGinley,11885
John Pankow,59872
Anna Levine,3711
Jeremy Northam,18325
Lucy Liu,140
Nigel Bennett,44208
Timothy Webber,53720
David Hewlett,5892
Kari Matchett,5937
Kristina Nicoll,201700
Joseph Scoren,27810
Stephen Brown,1009769
Arnold Pinnock,87575
Jocelyn Snowdon,955273
Boyd Banks,20196
Steve Jackson,197164
Dan Duran,193040
Valerie Buhagiar,55188
Roberta Angelica,38562
George Santino,1054526
Nelson Tynes,1205721
Vickie Papavs,200625
Murray Furrow,1205722
Scott McLaren,1165052
David Bolt,12489
Len Carlson,214063
Les Porter,185177
Bruce McFee,82647
Judy Sinclair,198760
Shanly Trinidad,180873
Anne Marie Scheffler,1205723
Mike O'Shea,1205724
Andrew Moodie,166522
Malcolm Xerxes,180922
Matthew Sharp,115854
Peter Mensah,68278
David Bryant,1205725
Alec Stockwell,1205726
Matt Cooke,1205727
Sevaan Franks,1205729
Patrick Swayze,723
Kelly Lynch,6473
Sam Elliott,16431
Ben Gazzara,856
Marshall R. Teague,63941
Julie Michaels,63942
Red West,60508
Sunshine Parker,79744
Kevin Tighe,17770
John Doe,42746
Kathleen Wilhoite,42335
Travis McKenna,106359
Roger Hewlett,129013
Bob Jennings,113506
Kym Malin,548663
Jeff Healey,951198
Gary Hudson,60292
Joe Unger,13661
Sheila Ryan,557539
Keith David,65827
Patricia Tallman,11768
Heidi Paine,104916
Jacklyn Palmer,1681938
Laura Albert,13443
Christina Veronica,103856
Jasae,99089
Michele Burger,1683081
Terry Funk,33016
Eddie Murphy,776
Charles Dance,4391
Charlotte Lewis,42558
Victor Wong,11395
Peter Kwong,97695
Jasmine Reate,559312
James Hong,20904
Randall 'Tex' Cobb,5177
Michael J. Fox,521
Geena Davis,16935
Hugh Laurie,41419
Jonathan Lipnicki,67778
Nathan Lane,78729
Jeffrey Jones,4004
Connie Ray,35517
Allyce Beasley,94008
Brian Doyle-Murray,1535
Estelle Getty,59956
Harold Gould,14833
Chazz Palminteri,9046
Steve Zahn,18324
Bruno Kirby,9257
Jennifer Tilly,7906
David Alan Grier,58563
Jim Doughan,1219157
Julia Sweeney,11806
Gwyneth Paltrow,12052
Don Cheadle,1896
Sam Rockwell,6807
John Slattery,21134
Paul Bettany,6162
Kate Mara,51072
Leslie Bibb,57451
Christiane Amanpour,73641
Philippe Bergeron,14741
James Bethea,1209714
Michael Bruno,216601
Kate Clark,1265248
Luminita Docan,1265249
François Duhamel,1177850
Larry Ellison,586090
Adam Goldstein,1228219
Tim Guinee,40275
Eric L. Haney,1230885
Ali Khan,1265250
Evgeniy Lazarev,1079976
Isaiah Guyman Martin IV,1265251
Helena Mattsson,113676
Keith Middlebrook,118755
Anya Monzikova,210292
Margy Moore,1265252
Olivia Munn,81364
Elon Musk,57563
Bill O'Reilly,95777
Alejandro Patino,81957
Davin Ransom,1265795
Karim Saleh,997632
Brian Schaeffer,1265796
Phillipe Simon,201883
Jack White,1265797
Melanie Brown,1265798
Krystal Ellsworth,1003061
Victoria Gracie,1265799
Gina Cantrell,1202543
Renee Herlocker,1265800
Jill Ann Pineda-Arnold,1265801
Sandy Colton,571240
Annika Ihnat,1265802
Jenny Robinson,108725
Lindsay Dennis,1265803
Jennifer D. Johnson,995348
Lindsay Rosenberg,1265804
Hannah Douglass,1265805
Brooke Long,1265806
Rachele Brooke Smith,83274
Kylette Zamora,1265807
Ted Alderman,98999
Donessa Alexander,1265808
Martin Andris,1265809
Cassity Atkins,1265810
Gregory Baldi,1265811
Elya Beer,1265812
Ayelet Ben-Shahar,1265813
Jordan Bobbitt,1265814
Chris Borden,1265815
Pete Brown,1078574
Basilina Butler,1265816
John Ceallach,1236642
Katie Cleary,1231548
Ajarae Coleman,1265817
Rick L. Dean,1265818
Timothy 'TJ' James Driscoll,1265819
Jasmine Dustin,1225936
Mark Casimir Dyniewicz,97447
Sam Felman,1265820
Caitlin Gallo,1265821
Shakira Vanise Gamble,1265822
Paul Grace,1265823
James Granville,1265824
Kathryn Henzler,1265825
Jennifer Lynne Johnson,1265826
Mark Kubr,193946
Cameron Lee,1265827
Jee-Yun Lee,201951
Waymond Lee,1200895
Mathew Lorenceau,1200313
Christopher Maleki,101037
Richard Markman,1265828
Bryan McCoy,1265829
Ed Moy,1186481
Delka Nenkova,1265830
Tony Nevada,992389
Allison Ochmanek,1265831
Nicolas Pajon,208056
H.E. Victor J.W. Pekarcik III,1265832
Erin Pickett,1265833
Olivia Presley,223048
Steven James Price,1197358
Kiana Prudhont,1265834
Kristin Quick,1265835
Tanner Alexander Redman,1265836
Tanoai Reed,77824
Kelly Sarah,1197040
Torin Sixx,1265837
Peter Trenholm Smith,1265838
Grace Stanley,1265839
Doug Swander,92189
Michael A. Templeton,1265840
Rosa Tyabji,1265841
Peter Sebastian Wrobel,1122811
Maria Zambrana,1205141
Nick W. Nicholson,1429470
Sean Penn,2228
Emile Hirsch,46593
James Franco,17051
Josh Brolin,16851
Diego Luna,8688
Alison Pill,17486
Victor Garber,8536
Denis O'Hare,81681
Joseph Cross,33528
Stephen Spinella,57093
Boyd Holbrook,467645
Lucas Grabeel,67601
Dave Franco,54697
Skandar Keynes,5527
Georgie Henley,5526
Simon Pegg,11108
Gary Sweet,75170
Arthur Angel,107474
Tilda Swinton,3063
Tony Nixon,143270
Shane Rangi,25134
Colin Moody,143271
Ben Barnes,25130
Will Poulter,93491
Terry Norris,187107
Bille Brown,42393
Laura Brent,962438
Anna Popplewell,5529
William Moseley,5528
Liam Neeson,3896
Arabella Morton,1633572
Billy Bob Thornton,879
Brett Kelly,63992
Bernie Mac,1897
John Ritter,27772
Lauren Tom,15100
Cloris Leachman,9599
Lorna Scott,73456
Billy Gardell,64344
Alex Borstein,24357
Kerry Rossall,1402117
Curtis Taylor,59822
Ajay Naidu,1982
Harrison Bieker,1398494
Dylan Charles,1398496
Alexandra Korhan,1398495
Lisa Ross,1398497
Mimi Rogers,13920
Eric Christian Olsen,29020
Luis Guzmán,40481
Eugene Levy,26510
Derek Richardson,33934
Shia LaBeouf,10959
Lin Shaye,7401
Teal Redmann,1213538
Elden Henson,20220
William Lee Scott,10128
Michelle Krusiec,55253
Dana Gould,122807
Brian Posehn,20405
Cheri Oteri,60252
Bob Saget,72450
Peter Coyote,9979
Liev Schreiber,23626
Queen Latifah,15758
Marga Gómez,1525534
Huey Lewis,168702
Bernard Hocke,132434
James Pickens Jr.,25544
Michael Keys Hall,172677
Ralph Tabakin,75205
Hugh Grant,3291
James Caan,3085
Burt Young,4521
James Fox,1292
Joe Viterelli,60023
Gerry Becker,19468
Maddie Corman,121757
Tony Darrow,11482
Paul Lazar,138988
Vincent Pastore,47774
John Ventimiglia,87707
Frank Pellegrino,1701137
Mel Brooks,14639
Dom DeLuise,6844
Madeline Kahn,29803
Harvey Korman,13640
Ron Carey,72680
Gregory Hines,66804
Pamela Stephenson,43805
Shecky Greene,27514
Sid Caesar,8902
Mary-Margaret Humes,71676
Orson Welles,40
Rudy De Luca,67674
Leigh French,175037
Richard Karron,108100
Susette Carroll,191765
Sammy Shore,165723
J.J. Barry,157507
Earl Finn,152917
Suzanne Kent,140079
Michael Champion,790
Howard Morris,27517
Charlie Callas,168211
Dena Dietrich,43950
Paul Mazursky,47773
Ron Clark,47845
Jack Riley,62590
Art Metrano,15212
Diane Day,1081856
Henny Youngman,99939
Hunter von Leer,119855
Fritz Feld,13821
Hugh M. Hefner,31309
Pat McCormick,45611
Barry Levinson,8246
Johnny Silver,41749
John Hurt,5049
Fiona Richmond,1144012
Nigel Hawthorne,15788
Bea Arthur,79473
Seann William Scott,57599
Rosario Dawson,5916
Christopher Walken,4690
Ernie Reyes, Jr.,58210
Ewen Bremner,1125
William Lucking,131725
Stuart F. Wilson,1815341
Dennis Keiffer,1221121
Garrett Warren,956198
Toby Holguin,179882
Stephen Bishop,55205
Paul S. Power,1562258
Chuck Norman,1815342
Jamal Duff,74931
John Duff,159482
Jeff Chase,56448
Price Jackson,1815343
Anthony Diaz-Perez,1815344
Arnold Schwarzenegger,1100
Erika Anderson,42882
Valorie Armstrong,64033
Michael Ashton,64034
Kelly Jo Minter,63046
Joe Seely,119475
Burr DeBenning,19484
Clarence Felder,72408
Beatrice Boepple,189664
Matt Borlenghi,84163
Noble Craig,553750
E.R. Davies,75034
Beth DePatie,72231
Will Egan,553752
Stacey Elliott,553753
Steven Grives,53591
Whit Hertford,166298
Jennifer Honneus,553754
Jake Jacobs,193295
Annie Lamaje,553755
Gerry Loew,553756
Kara Marie,553757
Roxanne Mayweather,197038
Don Maxwell,97955
John R. Murray,553758
Marnette Patterson,71519
Cameron Perry,553759
Marc Siegler,102338
Michael Bailey Smith,37008
Pat Sturges,177966
Cesar Anthony Torres,553760
Peter Trencher,156146
Wally George,102934
Ron Armstrong,553761
Ted Nugent,170468
Rudy Sarzo,167955
Jill Adler,553762
Victor A. Haddox,553763
James Vallo,553764
Eric Singer,1038546
Ian Bannen,2481
David Kelly,1282
Fionnula Flanagan,58068
Susan Lynch,42571
Brendan Dempsey,147054
Paul Vaughan,1609635
Adrian Robinson,52829
Maura O'Malley,1609636
Robert Hickey,1609637
Paddy Ward,58503
James Ryland,1609638
Fintan McKeown,101023
Eileen Dromey,1609639
Kitty Fitzgerald,1609640
Dermot Kerrigan,1609641
Jimmy Keogh,188452
Matthew Devitt,1609642
Rennie Campbell,1609643
Eamonn Doyle,1609644
Raymond MacCormac,1609645
Larry Randall,1557582
Jim Ashford,1609646
Anne Bancroft,1609647
Lewis Charles Barham,1609648
Colin Bendall,1609649
Dodo Bickerdike,1609650
Joy Birnie,1609651
James Bishop,1609652
Peter Bradford,1609653
Steven Burke,1609654
Derick Bussey,1609655
Norman Cain,1609656
Margaret Cain,1609657
Peter Carroll,152491
Barbara Clague,1609658
Pam Courtenay Smith,1609659
Edwina Crebbin,1609660
Jill Cruddace,1609661
Ted Cruddace,1609662
Heather Dawes,1609663
George Egee,1609664
Jill Foster,1609665
Susan Hidson,1609666
Margaret Horsfield,1609667
John Kaighin,1609668
Una King,1609669
Anne Lace,1609670
Shirley Lewney,1609671
Alix Morrey,1609672
Pat O'Donohue,1609673
Ged Pearce,1609674
Stella Pixton,1609675
Joyce Pullin,1609676
Charlie Read,1609677
Thomas Reeder,1609678
Jeff Fahey,20495
Pierce Brosnan,517
Jenny Wright,64056
Mark Bringelson,15443
Geoffrey Lewis,18071
Jeremy Slate,78690
Dean Norris,14329
Colleen Coffey,175960
Troy Evans,31006
Austin O'Brien,58119
John Laughlin,104342
Steven Seagal,23880
Morris Chestnut,9779
Ja Rule,61658
Nia Peeples,19456
Claudia Christian,52300
Tony Plana,41737
Alexandra Kamp,52330
Kurupt,81583
Michael Taliferro,87360
Bruce Weitz,36058
Matt Battaglia,15282
Richard Bremmer,19903
Stephen J. Cannell,110019
Linda Thorson,83052
Michael McGrady,157015
Ross King,1230455
Robert Urich,64119
Mary Crosby,18465
Michael D. Roberts,5146
Anjelica Huston,5657
John Matuszak,64120
Ron Perlman,2372
John Carradine,8516
Natalie Core,119711
Jeremy West,119712
Bruce Vilanch,119713
Alan Caillou,106052
Marcia Lewis,119714
Daryl Keith Roach,119715
Robert Symonds,119716
Gary Brockette,58973
Rockne Tarkington,119717
Ian Abercrombie,11764
Dolores Albin,119718
Hank Worden,30299
Max von Sydow,2201
Naomi Watts,3489
Laura Harring,15007
Ann Miller,15008
Dan Hedaya,6486
Justin Theroux,15009
Brent Briscoe,15011
Robert Forster,5694
Katharine Towne,15012
Lee Grant,30123
Scott Coffey,9306
Billy Ray Cyrus,78887
Chad Everett,15013
Rita Taggart,140356
James Karen,14852
Lori Heuring,15010
Angelo Badalamenti,5628
Michael Des Barres,65334
Marcus Graham,154605
Missy Crider,53646
Robert Katims,79654
Jeanne Bates,14796
Dan Birnbaum,1037878
Randall Wulff,1172386
Maya Bond,1172387
Patrick Fischler,52801
Michael Cooke,1172388
Bonnie Aarons,87287
Michael J. Anderson,123517
Joseph Kearney,1172389
Enrique Buelna,1172390
Richard Mead,1172391
Sean Everett,191201
Daniel Rey,141808
David Schroeder,194624
Tom Morris,1172392
Mo Gallini,8180
Mark Pellegrino,1236
Vincent Castellanos,177100
Diane Nelson,1172393
Charles Croughwell,9654
Rena Riffel,66877
Tad Horino,70947
Tony Longo,13644
Geno Silva,54864
Monty Montgomery,6589
Kate Forster,21803
Wayne Grace,52145
Michele Hicks,163642
Lisa K. Ferguson,1172395
William Ostrander,55929
Lisa Lackey,34274
Brian Beacock,174012
Blake Lindsley,41690
Adrien Curry,1172396
Tyrah M. Lindsey,1172397
Michael D. Weatherred,1172398
Michael Fairman,84707
Johanna Stein,961740
Richard Green,1172399
Conte Candoli,1172400
Cori Glazer,9320
Rebekah Del Rio,230725
Lyssie Powell,1172401
Kimberly Clever,1172402
Joshua Collazo,1172403
David Frutos,1172404
Peter Loggins,1172405
Theresa Salazar,1172406
Thea Samuels,1172407
Christian Thompson,1172409
Melissa Leo,6832
Misty Upham,64136
Charlie McDermott,64135
John Canoe,64132
Jay Klaitz,64133
Dylan Carusona,64134
James Reilly,72859
Michael O'Keefe,38085
Mark Boone Junior,534
Ben Affleck,880
Jennifer Aniston,4491
Drew Barrymore,69597
Jennifer Connelly,6161
Kevin Connolly,16666
Bradley Cooper,51329
Ginnifer Goodwin,417
Justin Long,15033
Kris Kristofferson,10823
Wilson Cruz,54453
Hedy Burress,41558
Sasha Alexander,64154
Leonardo Nam,24200
Busy Philipps,60928
Cory Hardrict,74302
Natasha Leggero,1214835
Peter O'Meara,59715
Rod Keller,1619410
Brandon Keener,149829
Rene Lopez,1776764
John Ross Bowie,55425
Mike Beaver,168780
Kai Lennox,21633
Shane Edelman,61854
Stephen Jared,1371532
Bill Brochtrup,45397
Jason Roth,1522226
Corey Pearson,120995
Googy Gress,93846
Angela Shelton,470529
Frances Callier,1226786
Morgan Lily,74227
Trenton Rogers,204505
Annie Ilonzeh,209196
Zoe Jarman,1256416
Délé Ogundiran,1496728
Joan Blair,85097
Cristine Rose,153912
Brooke Shields,15110
Roger Bart,45566
Ted Raimi,11769
Peter Jacobson,31514
Barbara Eve Harris,157146
Stephanie Mace,1352093
Tony Curran,2220
Quinton Jackson,78811
Rainn Wilson,11678
Josh Gad,54415
Christina Applegate,18979
Emma Stone,54693
Teddy Geiger,203772
Jeff Garlin,60074
Jane Lynch,43775
Jason Sudeikis,58224
Howard Hesseman,35516
Fred Armisen,61110
Jon Glaser,59842
Jane Krakowski,13636
Samantha Weinstein,220922
Demetri Martin,84075
Aziz Ansari,86626
Ellie Knaus,1114481
Laura de Carteret,63858
Steve Adams,66934
Keir Gilchrist,132712
Paula Patton,52851
Kelsey Grammer,7090
Dennis Hopper,2778
George Lopez,41798
Judge Reinhold,777
Charles Esten,157412
Richard Petty,1229705
Willie Nelson,8261
Mare Winningham,51544
Mark Moses,11889
Nana Visitor,74070
Floyd Red Crow Westerman,7862
James Carville,60093
Mary Hart,1223103
Arianna Huffington,163555
Larry King,44127
Bill Maher,74086
Chris Matthews,60092
Lawrence O'Donnell,1219487
Forrest Fyre,79213
Mary Sue Evans,1448096
Colin Jones,1301633
Katalina Parrish,1527953
Amber Midthunder,1654001
Alexis Bledel,6279
Amber Tamblyn,20354
America Ferrera,59174
Blake Lively,59175
Tom Wisdom,17292
Michael Rady,59177
Rachel Ticotin,10768
Shohreh Aghdashloo,21041
Blythe Danner,10401
Jesse Williams,210695
Lucy Hale,205307
Ernie Lively,59184
Kyle MacLachlan,6677
Carly Rose Sonenclar,1472789
Cory Nichols,1292111
Maria Konstadarou,59178
Stevie Ray Dallimore,155077
Zacharoula Klimatsaki,1686711
Rebekah Aramini,209465
Paul Coughlan,1192826
Alison Folland,2841
Adrienne Bailon,131724
Kiely Williams,74046
Seth Rogen,19274
Rosie Perez,4810
Amber Heard,55085
Adam Crosby,64144
Dana Lee,16584
Brian Scannell,64143
Craig Robinson,64342
Nora Dunn,4496
Arthur Napiontek,82179
Cleo King,7574
James Remar,1736
Ken Jeong,83586
Bobby Lee,198149
Connie Sawyer,116727
David McDivitt,201829
Mae LaBorde,63217
John Robert Tramutola,204379
Andrew Heald,177909
Jeannetta Arnette,2842
Jonathan Spencer,208380
Howard S. Lefstein,1660442
Robert Longstreet,79416
Kendall Carly Browne,1660672
Omar Leyva,205349
Sam Carson,1172865
Jack Kehler,1240
Peter Lewis,54783
Steve Bannos,54720
Eddie Rouse,79419
Troy Gentile,55673
Jourdan Lee,1001980
Jay Baruchel,449
Craig Ferguson,24264
Jonah Hill,21007
Christopher Mintz-Plasse,54691
T.J. Miller,51990
Robin Atkin Downes,130081
Philip McGrade,138619
Kieron Elliott,138620
Ashley Jensen,55398
David Tennant,20049
Mike Myers,12073
Julie Andrews,5823
Jon Hamm,65717
John Cleese,8930
Walt Dohrn,118489
Lake Bell,25703
Kathy Griffin,3138
Mary Kay Place,5960
Kristen Schaal,109869
Meredith Vieira,118490
Ryan Seacrest,167662
Cody Cameron,12095
Regis Philbin,151657
Christopher Knights,12097
Conrad Vernon,12080
Aron Warner,12106
Jasper Johannes Andrews,1454441
Ollie Mitchell,1784322
Miles Bakshi,76743
Nina Zoe Bakshi,76744
Billie Hayes,112821
Jeremy Hollingworth,1784323
Brian Hopkins,1454420
Chris Miller,12098
Mike Mitchell,64151
James Ryan,1181220
Ashley Boettcher,86655
Danielle Soibelman,1784324
Frank Welker,15831
Ned Beatty,13726
Michael Keaton,2232
Whoopi Goldberg,2395
Bonnie Hunt,5149
Wallace Shawn,12900
John Ratzenberger,7907
Don Rickles,7167
Estelle Harris,61964
John Morris,1116442
Jodi Benson,63978
Emily Hahn,1096415
Laurie Metcalf,12133
Blake Clark,21485
Teddy Newton,59357
R. Lee Ermey,8655
Bud Luckey,7918
Beatrice Miller,97051
Timothy Dalton,10669
Lori Alan,24358
John Cygan,167295
Jeff Pidgeon,7882
Jack Angel,19545
Jan Rabson,157626
Richard Kind,21125
Erik von Detten,12901
Jack Willis,1381777
Teresa Ganzel,117081
Jess Harnell,84495
Danny Mann,52699
Mickie McGowan,84493
Laraine Newman,35159
Colleen O'Shaughnessey,1212864
Bob Peterson,10
Jerome Ranft,7960
Lee Unkrich,8
Colette Whitaker,1443485
Sherry Lynn,214701
Jim Ward,86007
Chris Hemsworth,74568
Natalie Portman,524
Tom Hiddleston,91606
Anthony Hopkins,4173
Stellan Skarsgård,1640
Kat Dennings,52852
Colm Feore,10132
Idris Elba,17605
Ray Stevenson,56614
Tadanobu Asano,13275
Josh Dallas,77880
Jaimie Alexander,59817
Rene Russo,14343
Darren Kendrick,125050
Joshua Cox,78150
Jamie McShane,79079
J. Michael Straczynski,33045
Jeremy Renner,17604
Adriana Barraza,270
Justice Jesse Smith,1579743
Joseph Gatt,58508
Luke Massy,169653
Jason Camp,1056049
Buddy Sosthand,963745
Blake Silver,1147968
Dale Godboldo,25310
Patrick O'Brien Demsey,84341
Noah Ringer,88816
Nicola Peltz,61186
Jackson Rathbone,84215
Dev Patel,76788
Shaun Toub,17857
Aasif Mandvi,20644
Dee Bradley Baker,23680
Ben Cooke,11354
Katharine Houghton,19729
Cliff Curtis,7248
Seychelle Gabriel,559643
Francis Guinan,162754
Damon Gupton,53454
Summer Bishil,73336
Randall Duk Kim,9462
John D'Alonzo,1317363
Keong Sim,164102
Roberto Lombardi,1209900
Ritesh Rajan,1440178
Jessica Jade Andres,1377246
M. Night Shyamalan,11614
Judi Dench,5309
Daniel Day-Lewis,11856
Marion Cotillard,8293
Penélope Cruz,955
Sophia Loren,16757
Nicole Kidman,2227
Kate Hudson,11661
Fergie,20497
Ricky Tognazzi,105114
Enzo Cilenti,91494
Giuseppe Cederna,106350
Elio Germano,59269
Andrea Di Stefano,40541
Roberto Nobile,115609
Anika Noni Rose,15563
Bruno Campos,66252
Michael-Leon Wooley,110884
Jennifer Cody,110885
Jim Cummings,12077
Peter Bartlett,163711
Jenifer Lewis,15899
Oprah Winfrey,13309
John Goodman,1230
Elizabeth Dampier,1615558
Breanna Brooks,1615559
Ritchie Montgomery,52885
Don Hall,227439
Paul Briggs,1340669
Jerry Kernion,1001821
Corey Burton,35219
Michael Colyar,54430
Emeril Lagasse,183758
Kevin Michael Richardson,24362
Randy Newman,7885
Terence Blanchard,5287
Matthew Broderick,4756
Emma Watson,10990
Tracey Ullman,30364
Kevin Kline,8945
Sigourney Weaver,10205
William H. Macy,3905
Ciarán Hinds,8785
Robbie Coltrane,1923
Tony Hale,25147
Frances Conroy,4432
Frank Langella,8924
Richard Jenkins,28633
Christopher Lloyd,1062
Charles Shaughnessy,63474
Patricia Cullen,68740
McNally Sagal,148632
Keanu Reeves,6384
Jaden Smith,120724
Kyle Chandler,3497
Robert Knepper,17343
John Rothman,60205
Sunita Prasad,91337
Juan Riedinger,85613
Sam Gilroy,979103
Tanya Champoux,206669
Rukiya Bernard,83948
Mousa Kraish,54712
Shaine Jones,64153
Marci T. House,112645
Zooey Deschanel,11664
Rhys Darby,82666
Danny Masterson,18972
Molly Sims,60952
John Michael Higgins,8265
Stephanie Hodge,1216510
Jackie Harris,1226913
Terence Stamp,28641
Jamie Denbo,1219121
Rebecca Corry,1221679
Anna Khaja,113567
Roni Meron,1511383
Heidi Herschbach,1511384
Vivian Bang,1212270
Cecelia Antoinette,133400
Adam Sandler,19292
Keri Russell,41292
Guy Pearce,529
Courteney Cox,14405
Lucy Lawless,20584
Teresa Palmer,20374
